dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2006-04-01,26.601,0.617,Alagoinhas,Brazil,12.05S,37.81W
2006-05-01,25.506999999999998,0.94,Alagoinhas,Brazil,12.05S,37.81W
2006-06-01,24.323,0.7090000000000001,Alagoinhas,Brazil,12.05S,37.81W
2006-07-01,23.711,0.665,Alagoinhas,Brazil,12.05S,37.81W
2006-08-01,24.616,0.345,Alagoinhas,Brazil,12.05S,37.81W
2006-09-01,25.267,0.257,Alagoinhas,Brazil,12.05S,37.81W
2006-10-01,25.882,0.233,Alagoinhas,Brazil,12.05S,37.81W
2006-11-01,26.507,0.278,Alagoinhas,Brazil,12.05S,37.81W
2006-12-01,27.323,0.188,Alagoinhas,Brazil,12.05S,37.81W
2007-01-01,27.628,0.42100000000000004,Alagoinhas,Brazil,12.05S,37.81W
2007-02-01,26.967,0.406,Alagoinhas,Brazil,12.05S,37.81W
2007-03-01,27.002,0.35600000000000004,Alagoinhas,Brazil,12.05S,37.81W
2007-04-01,26.822,0.512,Alagoinhas,Brazil,12.05S,37.81W
2007-05-01,25.864,0.134,Alagoinhas,Brazil,12.05S,37.81W
2007-06-01,25.021,0.32,Alagoinhas,Brazil,12.05S,37.81W
2007-07-01,24.511,0.248,Alagoinhas,Brazil,12.05S,37.81W
2007-08-01,24.34,0.445,Alagoinhas,Brazil,12.05S,37.81W
2007-09-01,24.975,0.508,Alagoinhas,Brazil,12.05S,37.81W
2007-10-01,25.789,0.31,Alagoinhas,Brazil,12.05S,37.81W
2007-11-01,26.974,0.48,Alagoinhas,Brazil,12.05S,37.81W
2007-12-01,26.722,0.6709999999999999,Alagoinhas,Brazil,12.05S,37.81W
2008-01-01,26.961,0.484,Alagoinhas,Brazil,12.05S,37.81W
2008-02-01,27.3,0.38799999999999996,Alagoinhas,Brazil,12.05S,37.81W
2008-03-01,27.354,0.33399999999999996,Alagoinhas,Brazil,12.05S,37.81W
2008-04-01,26.901999999999997,0.249,Alagoinhas,Brazil,12.05S,37.81W
2008-05-01,25.845,0.369,Alagoinhas,Brazil,12.05S,37.81W
2008-06-01,24.74,0.544,Alagoinhas,Brazil,12.05S,37.81W
2008-07-01,23.918000000000003,0.35100000000000003,Alagoinhas,Brazil,12.05S,37.81W
2008-08-01,24.406999999999996,0.402,Alagoinhas,Brazil,12.05S,37.81W
2008-09-01,25.394000000000002,0.414,Alagoinhas,Brazil,12.05S,37.81W
2008-10-01,26.304000000000002,0.348,Alagoinhas,Brazil,12.05S,37.81W
2008-11-01,27.105,0.606,Alagoinhas,Brazil,12.05S,37.81W
2008-12-01,26.669,0.447,Alagoinhas,Brazil,12.05S,37.81W
2009-01-01,27.404,0.376,Alagoinhas,Brazil,12.05S,37.81W
2009-02-01,27.366999999999997,0.467,Alagoinhas,Brazil,12.05S,37.81W
2009-03-01,27.95,0.564,Alagoinhas,Brazil,12.05S,37.81W
2009-04-01,26.872,0.434,Alagoinhas,Brazil,12.05S,37.81W
2009-05-01,25.599,0.361,Alagoinhas,Brazil,12.05S,37.81W
2009-06-01,25.397,0.433,Alagoinhas,Brazil,12.05S,37.81W
2009-07-01,25.003,0.40399999999999997,Alagoinhas,Brazil,12.05S,37.81W
2009-08-01,24.883000000000003,0.301,Alagoinhas,Brazil,12.05S,37.81W
2009-09-01,26.055999999999997,0.48100000000000004,Alagoinhas,Brazil,12.05S,37.81W
2009-10-01,26.609,0.33299999999999996,Alagoinhas,Brazil,12.05S,37.81W
2009-11-01,27.225,0.5720000000000001,Alagoinhas,Brazil,12.05S,37.81W
2009-12-01,27.612,0.39799999999999996,Alagoinhas,Brazil,12.05S,37.81W
2010-01-01,27.66,0.35600000000000004,Alagoinhas,Brazil,12.05S,37.81W
2010-02-01,28.206000000000003,0.385,Alagoinhas,Brazil,12.05S,37.81W
2010-03-01,28.107,0.316,Alagoinhas,Brazil,12.05S,37.81W
2010-04-01,26.813000000000002,0.368,Alagoinhas,Brazil,12.05S,37.81W
2010-05-01,26.555999999999997,0.35,Alagoinhas,Brazil,12.05S,37.81W
2010-06-01,25.092,0.848,Alagoinhas,Brazil,12.05S,37.81W
2010-07-01,24.205,0.6709999999999999,Alagoinhas,Brazil,12.05S,37.81W
2010-08-01,24.014,0.465,Alagoinhas,Brazil,12.05S,37.81W
2010-09-01,24.915,0.243,Alagoinhas,Brazil,12.05S,37.81W
2010-10-01,26.555,0.364,Alagoinhas,Brazil,12.05S,37.81W
2010-11-01,27.099,0.494,Alagoinhas,Brazil,12.05S,37.81W
2010-12-01,26.966,0.469,Alagoinhas,Brazil,12.05S,37.81W
2011-01-01,26.793000000000003,0.45,Alagoinhas,Brazil,12.05S,37.81W
2011-02-01,27.566000000000006,0.373,Alagoinhas,Brazil,12.05S,37.81W
2011-03-01,27.728,0.574,Alagoinhas,Brazil,12.05S,37.81W
2011-04-01,26.79,0.498,Alagoinhas,Brazil,12.05S,37.81W
2011-05-01,25.683000000000003,0.633,Alagoinhas,Brazil,12.05S,37.81W
2011-06-01,24.807,0.597,Alagoinhas,Brazil,12.05S,37.81W
2011-07-01,24.348000000000003,0.662,Alagoinhas,Brazil,12.05S,37.81W
2011-08-01,24.69,0.456,Alagoinhas,Brazil,12.05S,37.81W
2011-09-01,24.781,0.504,Alagoinhas,Brazil,12.05S,37.81W
2011-10-01,25.793000000000003,0.23600000000000002,Alagoinhas,Brazil,12.05S,37.81W
2011-11-01,26.105,0.552,Alagoinhas,Brazil,12.05S,37.81W
2011-12-01,26.862,0.621,Alagoinhas,Brazil,12.05S,37.81W
2012-01-01,27.221,0.804,Alagoinhas,Brazil,12.05S,37.81W
2012-02-01,27.281999999999996,0.8290000000000001,Alagoinhas,Brazil,12.05S,37.81W
2012-03-01,27.698,0.732,Alagoinhas,Brazil,12.05S,37.81W
2012-04-01,27.39,0.493,Alagoinhas,Brazil,12.05S,37.81W
2012-05-01,26.185,0.47600000000000003,Alagoinhas,Brazil,12.05S,37.81W
2012-06-01,25.438,0.6940000000000001,Alagoinhas,Brazil,12.05S,37.81W
2012-07-01,24.491999999999997,0.818,Alagoinhas,Brazil,12.05S,37.81W
2012-08-01,24.303,0.536,Alagoinhas,Brazil,12.05S,37.81W
2012-09-01,25.37,0.41200000000000003,Alagoinhas,Brazil,12.05S,37.81W
2012-10-01,25.805,0.675,Alagoinhas,Brazil,12.05S,37.81W
2012-11-01,26.778000000000002,0.547,Alagoinhas,Brazil,12.05S,37.81W
2012-12-01,27.339000000000002,0.524,Alagoinhas,Brazil,12.05S,37.81W
2013-01-01,27.521,0.369,Alagoinhas,Brazil,12.05S,37.81W
2013-02-01,28.083,0.61,Alagoinhas,Brazil,12.05S,37.81W
2013-03-01,28.497,0.325,Alagoinhas,Brazil,12.05S,37.81W
2013-04-01,27.16,0.27399999999999997,Alagoinhas,Brazil,12.05S,37.81W
2013-05-01,26.159000000000002,0.496,Alagoinhas,Brazil,12.05S,37.81W
2013-06-01,25.320999999999998,0.8170000000000001,Alagoinhas,Brazil,12.05S,37.81W
2013-07-01,24.686,0.6409999999999999,Alagoinhas,Brazil,12.05S,37.81W
2013-08-01,24.476,0.785,Alagoinhas,Brazil,12.05S,37.81W
2013-09-01,,,Alagoinhas,Brazil,12.05S,37.81W
